id,qs_rank,country_territory,region,name,description,country,city,latitude,longitude,website,image_url,institution_profile,teaching_languages,cost_city,costs_country
137,638,Czechy,Europa,Uniwersytet Chemii i Technologii w Pradze,"Uniwersytet Chemii i Technologii w Pradze to czeska uczelnia techniczna skoncentrowana na inżynierii, naukach ścisłych i technologiach stosowanych z siedzibą w Prague. Szczególnie dobrze pasuje do osób zainteresowanych laboratoriami, projektami badawczo-rozwojowymi, informatyką, automatyką, energetyką lub współpracą z przemysłem.",Czechy,Prague,50.103319000,14.389892000,http://www.vscht.cz/,http://commons.wikimedia.org/wiki/Special:FilePath/ChemTech%20Institute%2C%20Prague%20Dejvice.jpg,techniczny,"czeski, angielski",dane krajowe (Eurostat 2020),Czech Republic
345,587,Francja,Europa,Uniwersytet Claude Bernard Lyon 1,"Uniwersytet Claude Bernard Lyon 1 to francuski uniwersytet o szerokim profilu kształcenia i badań. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Francja,Lyon,45.781550150,4.868178177,https://www.univ-lyon1.fr/,http://commons.wikimedia.org/wiki/Special:FilePath/IUFM%20Croix%20Rousse.JPG,ogólny,"francuski, angielski",Lyon,France
293,187,Hiszpania,Europa,Uniwersytet Complutense w Madrycie,"Uniwersytet Complutense w Madrycie to hiszpański uniwersytet badawczy o szerokim profilu akademickim z siedzibą w Madrid. Dzięki położeniu w dużym ośrodku miejskim uczelnia oferuje dobre warunki do współpracy z instytucjami publicznymi, firmami, organizacjami kultury i partnerami międzynarodowymi.",Hiszpania,Madrid,40.449038888,-3.727030555,https://www.ucm.es,http://commons.wikimedia.org/wiki/Special:FilePath/Rectorado%20de%20la%20Universidad%20Complutense%20de%20Madrid.jpg,ogólny,"hiszpański, angielski",Madrid,Spain
74,558,Wielka Brytania,Europa,Uniwersytet Coventry,"Uniwersytet Coventry to brytyjski uniwersytet o szerokim profilu kształcenia i badań. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Wielka Brytania,Coventry,52.408055555,-1.505555555,https://www.coventry.ac.uk/,http://commons.wikimedia.org/wiki/Special:FilePath/Coventry%20University.jpeg,ogólny,angielski,Coventry,United Kingdom
193,951-1000,Francja,Europa,Uniwersytet CY Cergy Paris,"Uniwersytet CY Cergy Paris to francuski uniwersytet badawczy o szerokim profilu akademickim. Dzięki położeniu w dużym ośrodku miejskim uczelnia oferuje dobre warunki do współpracy z instytucjami publicznymi, firmami, organizacjami kultury i partnerami międzynarodowymi.",Francja,Cergy,49.038889000,2.075000000,https://www.cyu.fr,http://commons.wikimedia.org/wiki/Special:FilePath/CY-Cergy-Paris-Universit%C3%A9-Ch%C3%AAnes.jpg,ogólny,"francuski, angielski",Paris,France
58,801-850,Wielka Brytania,Europa,Uniwersytet De Montfort,"Uniwersytet De Montfort to brytyjski uniwersytet o szerokim profilu kształcenia i badań. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Wielka Brytania,City of Leicester,52.629800700,-1.139642400,http://www.dmu.ac.uk/,http://commons.wikimedia.org/wiki/Special:FilePath/Hawthorn%20Building2.jpg,ogólny,angielski,Leicester,United Kingdom
443,1401+,Włochy,Europa,Uniwersytet degli studi di Bergamo,"Uniwersytet degli studi di Bergamo to włoski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Bergamo. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Włochy,Bergamo,45.704534888,9.660692500,https://www.unibg.it,http://commons.wikimedia.org/wiki/Special:FilePath/Universit%C3%A0%20di%20Bergamo%2C%20campus%20Dalmine.jpg,ogólny,"włoski, angielski",Bergamo,Italy
112,901-950,Włochy,Europa,Uniwersytet degli Studi Roma Tre,"Uniwersytet degli Studi Roma Tre to włoski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Rome. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Włochy,Rome,41.862500000,12.478888888,http://www.uniroma3.it,http://commons.wikimedia.org/wiki/Special:FilePath/Roma%203%20Economia%2001821-2.JPG,ogólny,"włoski, angielski",Rome,Italy
386,801-850,Niemcy,Europa,Uniwersytet Duisburg-Essen,"Uniwersytet Duisburg-Essen to niemiecki uniwersytet o szerokim profilu kształcenia i badań z siedzibą w North Rhine-Westphalia. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Niemcy,North Rhine-Westphalia,51.463889000,7.006111000,https://www.uni-due.de/,http://commons.wikimedia.org/wiki/Special:FilePath/Universit%C3%A4t%20Duisburg%20Essen.jpg,ogólny,"niemiecki, angielski",Cologne,Germany
430,215,Niemcy,Europa,Uniwersytet Eberharda Karola w Tybindze,"Uniwersytet Eberharda Karola w Tybindze to niemiecki uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Tübingen. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Niemcy,Tübingen,48.525000000,9.058888888,https://uni-tuebingen.de/,http://commons.wikimedia.org/wiki/Special:FilePath/Alte-aula-tuebingen-2018.jpg,ogólny,"niemiecki, angielski",Stuttgart,Germany
284,851-900,Wielka Brytania,Europa,Uniwersytet Edinburgh Napier,"Uniwersytet Edinburgh Napier to brytyjski uniwersytet o szerokim profilu kształcenia i badań. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Wielka Brytania,City of Edinburgh,55.922939000,-3.228033000,https://www.napier.ac.uk/,http://commons.wikimedia.org/wiki/Special:FilePath/Craiglockhart.jpg,ogólny,angielski,Edinburgh,United Kingdom
283,34,Wielka Brytania,Europa,Uniwersytet Edynburski,"Uniwersytet Edynburski to szkocki uniwersytet badawczy o silnej pozycji w informatyce, medycynie, naukach społecznych i humanistyce. Uczelnia jest ważną częścią ekosystemu naukowego Edynburga, szczególnie w obszarach danych, sztucznej inteligencji i zdrowia.",Wielka Brytania,City of Edinburgh,55.947388888,-3.187194444,https://www.ed.ac.uk,http://commons.wikimedia.org/wiki/Special:FilePath/Old%20College%20Quad.jpg,ogólny,angielski,Edinburgh,United Kingdom
253,951-1000,Grecja,Europa,Uniwersytet Ekonomii i Biznesu w Atenach,"Uniwersytet Ekonomii i Biznesu w Atenach to grecka uczelnia lub szkoła wyższa o silnym profilu ekonomicznym, menedżerskim i społecznym z siedzibą w Athens. Wyróżnia się programami związanymi z biznesem, finansami, analizą danych, administracją lub polityką publiczną, często prowadzonymi w środowisku międzynarodowym.",Grecja,Athens,37.993888888,23.732222222,http://www.aueb.gr/,http://commons.wikimedia.org/wiki/Special:FilePath/%CE%9C%CE%B1%CF%81%CE%AC%CF%83%CE%BB%CE%B5%CE%B9%CE%BF%20%CE%9C%CE%AD%CE%B3%CE%B1%CF%81%CE%BF%209723.jpg,biznesowy,"grecki, angielski",Athens,Greece
338,140,Holandia,Europa,Uniwersytet Erazma w Rotterdamie,"Uniwersytet Erazma w Rotterdamie to holenderski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Rotterdam. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Holandia,Rotterdam,51.918061111,4.525830555,http://www.eur.nl/,http://commons.wikimedia.org/wiki/Special:FilePath/EURbuilding.jpg,ogólny,"niderlandzki, angielski",Rotterdam,Netherlands
99,404,Włochy,Europa,Uniwersytet Florencki,"Uniwersytet Florencki to włoski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Florence. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Włochy,Florence,43.777770000,11.259510000,https://www.unifi.it/,http://commons.wikimedia.org/wiki/Special:FilePath/Rettorato%20firenze%2C%20aula%20magna%2002.JPG,ogólny,"włoski, angielski",Florence,Italy
15,851-900,Francja,Europa,Uniwersytet Franche-Comté,"Uniwersytet Franche-Comté to francuski uniwersytet o szerokim profilu kształcenia i badań. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Francja,Besancon,47.240000000,6.020000000,https://umlp.fr/,http://commons.wikimedia.org/wiki/Special:FilePath/UFR%20SLHS%20Universite%20de%20Franche%20Comte.jpg,ogólny,"francuski, angielski",dane krajowe (Eurostat 2020),France
97,232,Niemcy,Europa,Uniwersytet Fryderyka i Aleksandra w Erlangen i Norymberdze,"Uniwersytet Fryderyka i Aleksandra w Erlangen i Norymberdze to niemiecki uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Bavaria. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Niemcy,Bavaria,49.600717498,11.004722360,https://www.fau.de/,http://commons.wikimedia.org/wiki/Special:FilePath/Kollegienhaus%20universitaet-erlangen.jpg,ogólny,"niemiecki, angielski",Munich,Germany
292,162,Belgia,Europa,Uniwersytet Gandawski,"Uniwersytet Gandawski to belgijski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Ghent. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Belgia,Ghent,51.043888888,3.726111111,https://www.ugent.be/,http://commons.wikimedia.org/wiki/Special:FilePath/Boekentoren%202010PM%201184%2021H9022.JPG,ogólny,"francuski, angielski",Gent,Belgium
177,851-900,Polska,Europa,Uniwersytet Gdański,"Uniwersytet Gdański to polski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Gdańsk. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Polska,Gdańsk,54.399444444,18.568611111,https://ug.edu.pl,http://commons.wikimedia.org/wiki/Special:FilePath/Mrongowiusz%20na%20tle%20Wydzia%C5%82u%20Biologii%20UG.JPG,ogólny,"polski, angielski",Gdansk,Poland
371,155,Szwajcaria,Europa,Uniwersytet Genewski,"Uniwersytet Genewski to szwajcarski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Geneva. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Szwajcaria,Geneva,46.198990000,6.144460000,https://www.unige.ch,http://commons.wikimedia.org/wiki/Special:FilePath/GenevaUniversity.JPG,ogólny,"niemiecki, francuski, włoski, angielski",Geneva,Switzerland
446,243,Niemcy,Europa,Uniwersytet Georga Augusta w Getyndze,"Uniwersytet Georga Augusta w Getyndze to niemiecki uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Göttingen. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Niemcy,Göttingen,51.533979833,9.937920000,https://www.uni-goettingen.de/,http://commons.wikimedia.org/wiki/Special:FilePath/G%C3%B6ttingen%20asv2022-06%20img42%20Uni%20Aula%20Wilhelmsplatz.jpg,ogólny,"niemiecki, angielski",Gottingen,Germany
332,1001-1200,Wielka Brytania,Europa,Uniwersytet Glasgow Caledonian,"Uniwersytet Glasgow Caledonian to brytyjski uniwersytet o szerokim profilu kształcenia i badań. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Wielka Brytania,Glasgow City,55.867194444,-4.250194444,https://www.gcu.ac.uk/,http://commons.wikimedia.org/wiki/Special:FilePath/GCU%20Campus%20View.png,ogólny,angielski,Glasgow,United Kingdom
418,316,Niemcy,Europa,Uniwersytet Goethego we Frankfurcie nad Menem,"Uniwersytet Goethego we Frankfurcie nad Menem to niemiecki uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Frankfurt. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Niemcy,Frankfurt,50.127910000,8.669440000,https://www.goethe-university-frankfurt.de/,http://commons.wikimedia.org/wiki/Special:FilePath/Frankfurt%20Bockenheim%20J%C3%BCgelhaus%2022.jpg,ogólny,"niemiecki, angielski",Frankfurt,Germany
448,193,Niemcy,Europa,Uniwersytet Hamburski,"Uniwersytet Hamburski to niemiecki uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Hamburg. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Niemcy,Hamburg,53.565651296,9.984776342,https://uni-hamburg.de,http://commons.wikimedia.org/wiki/Special:FilePath/UniHHHauptgebaeude.jpg,ogólny,"niemiecki, angielski",Hamburg,Germany
264,116,Finlandia,Europa,Uniwersytet Helsiński,"Uniwersytet Helsiński to fiński uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Helsinki. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Finlandia,Helsinki,60.169444444,24.950000000,https://www.helsinki.fi/en,http://commons.wikimedia.org/wiki/Special:FilePath/University%20of%20Helsinki%2C%20Main%20Building%20%2852890870759%29.jpg,ogólny,"fiński, szwedzki, angielski",Helsinki,Finland
285,287,Wielka Brytania,Europa,Uniwersytet Heriot-Watt,"Uniwersytet Heriot-Watt to brytyjski uniwersytet o szerokim profilu kształcenia i badań. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Wielka Brytania,City of Edinburgh,55.909362000,-3.320113000,https://www.hw.ac.uk/,http://commons.wikimedia.org/wiki/Special:FilePath/Heriot%20Watt%20University%20Scottish%20Borders%20Campus%20-%20geograph.org.uk%20-%20210840.jpg,ogólny,angielski,Edinburgh,United Kingdom
441,711-720,Niemcy,Europa,Uniwersytet Hohenheim,"Uniwersytet Hohenheim to niemiecki uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Stuttgart. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Niemcy,Stuttgart,48.712500000,9.214000000,https://www.uni-hohenheim.de/,http://commons.wikimedia.org/wiki/Special:FilePath/Universit%C3%A4t%20Hohenheim%20R0010108.jpg,ogólny,"niemiecki, angielski",Stuttgart,Germany
125,130,Niemcy,Europa,Uniwersytet Humboldtów w Berlinie,"Uniwersytet Humboldtów w Berlinie to niemiecki uniwersytet badawczy o szerokim profilu akademickim z siedzibą w Berlin. Dzięki położeniu w dużym ośrodku miejskim uczelnia oferuje dobre warunki do współpracy z instytucjami publicznymi, firmami, organizacjami kultury i partnerami międzynarodowymi.",Niemcy,Berlin,52.518055555,13.393333333,https://www.hu-berlin.de/,http://commons.wikimedia.org/wiki/Special:FilePath/Berl%C3%ADn%20Humboldtova%20univerzita%203.jpg,ogólny,"niemiecki, angielski",Berlin,Germany
161,741-750,Polska,Europa,Uniwersytet im. Adama Mickiewicza w Poznaniu,"Uniwersytet im. Adama Mickiewicza w Poznaniu to polski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Poznań. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Polska,Poznań,52.404700000,16.915500000,http://www.amu.edu.pl/,http://commons.wikimedia.org/wiki/Special:FilePath/Poznan%2010-2013%20img06%20University.jpg,ogólny,"polski, angielski",Poznan,Poland
131,1001-1200,Włochy,Europa,Uniwersytet im. G. D'Annunzio w Chieti-Pescara,"Uniwersytet im. G. D'Annunzio w Chieti-Pescara to włoski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Chieti. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Włochy,Chieti,42.369612900,14.145700000,https://www.unich.it,http://commons.wikimedia.org/wiki/Special:FilePath/Campus%20UNICH.jpg,ogólny,"włoski, angielski",Pescara,Italy
274,1401+,Rumunia,Europa,Uniwersytet im. Stefana Wielkiego w Suczawie,"Uniwersytet im. Stefana Wielkiego w Suczawie to rumuński uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Suceava. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Rumunia,Suceava,47.641167000,26.245257000,https://usv.ro/,http://commons.wikimedia.org/wiki/Special:FilePath/Universitatea%20din%20Suceava1.jpg,ogólny,"rumuński, angielski",Suceava,Romania
244,582,Islandia,Europa,Uniwersytet Islandzki,"Uniwersytet Islandzki to europejski uniwersytet o szerokim profilu kształcenia i badań. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Islandia,Reykjavik,64.140555555,-21.949444444,https://english.hi.is/,http://commons.wikimedia.org/wiki/Special:FilePath/University%20of%20Iceland%20-%202013.08%20-%20panoramio.jpg,ogólny,"angielski, język lokalny",Reykjavik,Iceland
